species_id	species_code	species_name	binding_affinity
1	human	人类	202.0100
1	human	人类	170.0000
1	human	人类	230.0100
1	human	人类	201.0000
1	human	人类	224.9900
1	human	人类	210.0100
1	human	人类	188.0100
1	human	人类	180.0100
1	human	人类	232.9900
1	human	人类	213.9900
1	human	人类	191.0100
1	human	人类	195.0000
1	human	人类	207.9900
1	human	人类	205.0100
1	human	人类	163.9900
1	human	人类	163.9900
1	human	人类	194.0100
1	human	人类	161.9900
1	human	人类	180.0100
1	human	人类	187.0100
1	human	人类	220.0100
1	human	人类	176.9900
1	human	人类	203.0100
1	human	人类	185.9900
1	human	人类	152.0100
1	human	人类	198.0100
1	human	人类	195.0000
1	human	人类	188.9900
1	human	人类	180.0100
1	human	人类	180.0100
1	human	人类	170.0000
1	human	人类	234.9900
1	human	人类	190.9900
1	human	人类	176.0000
1	human	人类	212.9900
1	human	人类	199.0000
1	human	人类	182.9900
1	human	人类	201.0100
1	human	人类	179.9900
1	human	人类	223.0000
1	human	人类	223.0000
1	human	人类	167.0100
1	human	人类	196.0100
1	human	人类	162.0000
1	human	人类	185.0000
1	human	人类	193.0000
1	human	人类	170.9900
1	human	人类	225.9900
1	human	人类	151.0100
1	human	人类	161.9900
1	human	人类	168.0000
1	human	人类	185.0100
1	human	人类	155.0100
1	human	人类	155.0100
1	human	人类	150.9900
1	human	人类	150.9900
1	human	人类	175.0100
1	human	人类	179.9900
1	human	人类	158.9900
1	human	人类	198.0000
1	human	人类	198.0000
1	human	人类	184.9900
1	human	人类	201.0100
1	human	人类	182.0000
1	human	人类	176.0100
1	human	人类	199.0100
1	human	人类	166.0100
1	human	人类	183.9900
1	human	人类	187.0000
1	human	人类	186.0000
1	human	人类	194.0100
1	human	人类	210.9900
1	human	人类	177.0000
1	human	人类	180.0000
1	human	人类	159.9900
1	human	人类	206.0100
1	human	人类	213.0000
1	human	人类	186.0100
1	human	人类	168.0000
1	human	人类	155.0100
1	human	人类	211.9900
1	human	人类	172.9900
1	human	人类	179.9900
1	human	人类	192.0100
1	human	人类	169.0000
1	human	人类	178.0000
1	human	人类	213.9900
1	human	人类	200.0000
1	human	人类	186.0000
1	human	人类	165.0000
1	human	人类	161.0100
1	human	人类	173.0100
1	human	人类	193.0100
1	human	人类	167.0100
1	human	人类	187.0100
1	human	人类	181.0100
1	human	人类	168.0100
1	human	人类	188.0000
1	human	人类	183.0100
1	human	人类	205.9900
1	human	人类	155.0000
1	human	人类	160.0000
1	human	人类	150.0000
1	human	人类	159.0000
1	human	人类	150.0000
1	human	人类	160.9900
1	human	人类	150.0000
1	human	人类	150.0000
1	human	人类	150.0000
1	human	人类	150.0000
1	human	人类	150.0000
1	human	人类	150.0000
1	human	人类	150.0000
1	human	人类	153.9900
1	human	人类	154.0000
1	human	人类	149.9900
1	human	人类	149.9900
1	human	人类	210.0100
1	human	人类	195.0000
1	human	人类	176.0100
1	human	人类	176.0100
1	human	人类	198.0000
1	human	人类	205.0000
1	human	人类	176.0100
1	human	人类	180.0000
1	human	人类	200.0200
1	human	人类	156.0000
1	human	人类	218.0200
1	human	人类	218.0200
1	human	人类	153.0100
1	human	人类	153.0100
1	human	人类	187.0000
1	human	人类	260.0200
1	human	人类	218.9900
1	human	人类	166.9900
1	human	人类	175.0100
1	human	人类	153.0000
1	human	人类	186.9900
1	human	人类	184.0000
1	human	人类	171.0000
1	human	人类	184.0100
1	human	人类	198.0000
1	human	人类	193.9900
1	human	人类	159.0000
1	human	人类	180.0000
1	human	人类	153.0000
1	human	人类	174.9900
1	human	人类	169.9900
1	human	人类	201.0000
1	human	人类	208.0200
1	human	人类	196.0000
1	human	人类	195.9900
1	human	人类	171.0100
1	human	人类	169.0100
1	human	人类	165.9900
1	human	人类	189.0100
1	human	人类	180.0100
1	human	人类	168.0000
1	human	人类	158.9900
1	human	人类	188.0000
1	human	人类	201.0200
1	human	人类	186.0100
1	human	人类	196.9800
1	human	人类	207.0000
1	human	人类	149.0100
1	human	人类	149.0100
1	human	人类	183.0100
1	human	人类	149.0000
1	human	人类	155.0000
1	human	人类	149.0000
1	human	人类	189.9900
1	human	人类	149.0000
1	human	人类	149.0000
1	human	人类	149.0000
1	human	人类	149.0000
1	human	人类	149.0000
1	human	人类	154.0000
1	human	人类	149.0000
1	human	人类	148.9900
1	human	人类	148.9900
1	human	人类	148.9900
1	human	人类	195.0000
1	human	人类	170.0000
1	human	人类	177.0000
1	human	人类	182.9900
1	human	人类	181.0100
1	human	人类	195.0000
1	human	人类	247.0000
1	human	人类	153.0100
1	human	人类	191.0100
1	human	人类	182.0100
1	human	人类	160.0100
1	human	人类	217.0200
1	human	人类	181.9900
1	human	人类	198.0000
1	human	人类	189.0100
1	human	人类	166.9900
1	human	人类	221.0000
1	human	人类	237.0100
1	human	人类	200.0000
1	human	人类	199.0100
1	human	人类	169.9900
1	human	人类	157.0000
1	human	人类	153.0000
1	human	人类	179.0000
1	human	人类	194.9900
1	human	人类	202.0100
1	human	人类	225.9900
1	human	人类	173.0000
1	human	人类	177.0100
1	human	人类	202.9900
1	human	人类	190.9900
1	human	人类	191.0000
1	human	人类	180.9900
1	human	人类	174.0000
1	human	人类	186.0100
1	human	人类	171.0000
1	human	人类	156.0100
1	human	人类	155.0100
1	human	人类	158.0100
1	human	人类	193.9900
1	human	人类	165.0000
1	human	人类	198.0000
1	human	人类	181.0000
1	human	人类	228.0100
1	human	人类	174.0000
1	human	人类	179.0000
1	human	人类	184.9900
1	human	人类	205.0100
1	human	人类	189.0000
1	human	人类	156.9900
1	human	人类	156.9900
1	human	人类	212.0100
1	human	人类	223.9900
1	human	人类	163.0100
1	human	人类	176.0100
1	human	人类	157.0100
1	human	人类	195.0100
1	human	人类	180.9900
1	human	人类	213.9900
1	human	人类	185.0100
1	human	人类	185.0000
1	human	人类	171.9900
1	human	人类	177.0000
1	human	人类	243.9900
1	human	人类	202.9800
1	human	人类	170.9900
1	human	人类	172.0000
1	human	人类	168.0100
1	human	人类	196.0100
1	human	人类	178.0000
1	human	人类	168.0100
1	human	人类	180.0000
1	human	人类	198.0000
1	human	人类	179.0100
1	human	人类	233.0200
1	human	人类	185.0100
1	human	人类	179.0100
1	human	人类	170.0000
1	human	人类	148.0100
1	human	人类	148.0100
1	human	人类	238.0200
1	human	人类	148.0100
1	human	人类	148.0100
1	human	人类	148.0100
1	human	人类	148.0000
1	human	人类	158.0100
1	human	人类	171.0100
1	human	人类	172.9900
1	human	人类	147.9900
1	human	人类	147.9900
1	human	人类	147.9900
1	human	人类	147.9900
1	human	人类	147.9900
1	human	人类	147.9900
1	human	人类	187.0000
1	human	人类	242.0000
1	human	人类	192.9900
1	human	人类	178.0100
1	human	人类	196.0100
1	human	人类	182.0100
1	human	人类	205.0100
1	human	人类	205.0100
1	human	人类	166.0000
1	human	人类	219.0000
1	human	人类	174.0000
1	human	人类	202.9900
1	human	人类	180.9900
1	human	人类	175.9900
1	human	人类	190.9900
1	human	人类	177.0000
1	human	人类	200.0000
1	human	人类	177.0000
1	human	人类	192.0100
1	human	人类	198.0000
1	human	人类	182.0100
1	human	人类	270.0000
1	human	人类	157.9900
1	human	人类	175.0000
1	human	人类	190.9900
1	human	人类	152.9900
1	human	人类	178.0000
1	human	人类	215.0200
1	human	人类	171.9900
1	human	人类	172.0000
1	human	人类	171.0100
1	human	人类	202.9800
1	human	人类	198.0100
1	human	人类	177.0100
1	human	人类	173.0000
1	human	人类	197.9900
1	human	人类	169.0100
1	human	人类	197.0100
1	human	人类	197.0100
1	human	人类	169.0100
1	human	人类	194.9900
1	human	人类	191.9900
1	human	人类	177.0000
1	human	人类	151.0100
1	human	人类	172.9900
1	human	人类	201.9900
1	human	人类	156.9900
1	human	人类	202.0100
1	human	人类	200.0000
1	human	人类	202.0100
1	human	人类	147.0100
1	human	人类	147.0100
1	human	人类	147.0100
1	human	人类	147.0100
1	human	人类	147.0000
1	human	人类	147.0000
1	human	人类	147.0000
1	human	人类	155.0000
1	human	人类	147.0000
1	human	人类	146.9900
1	human	人类	146.9900
1	human	人类	146.9900
1	human	人类	146.9900
1	human	人类	146.9900
1	human	人类	146.9900
1	human	人类	174.0000
1	human	人类	172.9900
1	human	人类	186.0100
1	human	人类	172.0100
1	human	人类	189.0100
1	human	人类	169.9900
1	human	人类	182.0100
1	human	人类	189.9900
1	human	人类	163.9900
1	human	人类	184.9900
1	human	人类	176.9900
1	human	人类	188.0000
1	human	人类	190.0000
1	human	人类	192.0000
1	human	人类	183.0000
1	human	人类	167.0100
1	human	人类	177.0000
1	human	人类	173.9900
1	human	人类	201.0000
1	human	人类	185.0000
1	human	人类	216.0000
1	human	人类	166.0000
1	human	人类	181.0100
1	human	人类	177.9900
1	human	人类	210.9900
1	human	人类	162.9900
1	human	人类	162.9900
1	human	人类	176.0100
1	human	人类	183.0000
1	human	人类	177.0100
1	human	人类	198.9900
1	human	人类	172.0000
1	human	人类	203.0000
1	human	人类	198.0000
1	human	人类	170.0100
1	human	人类	198.0100
1	human	人类	204.0100
1	human	人类	176.0100
1	human	人类	158.9900
1	human	人类	158.9900
1	human	人类	185.0000
1	human	人类	146.9900
1	human	人类	206.0100
1	human	人类	198.0000
1	human	人类	187.0000
1	human	人类	203.0100
1	human	人类	181.9900
1	human	人类	215.9900
1	human	人类	148.0000
1	human	人类	192.0100
1	human	人类	157.0100
1	human	人类	158.0000
1	human	人类	168.0100
1	human	人类	168.0100
1	human	人类	198.0000
1	human	人类	227.0000
1	human	人类	174.0000
1	human	人类	215.0000
1	human	人类	167.0000
1	human	人类	174.0000
1	human	人类	192.9900
1	human	人类	192.0100
1	human	人类	153.0100
1	human	人类	146.0100
1	human	人类	146.0100
1	human	人类	146.0000
1	human	人类	146.0000
1	human	人类	146.0000
1	human	人类	146.0000
1	human	人类	146.0000
1	human	人类	146.0000
1	human	人类	146.0000
1	human	人类	155.9900
1	human	人类	145.9900
1	human	人类	145.9900
1	human	人类	145.9900
1	human	人类	145.9900
1	human	人类	145.9900
1	human	人类	145.9900
1	human	人类	145.9900
1	human	人类	145.9900
1	human	人类	145.9900
1	human	人类	145.9900
1	human	人类	163.9900
1	human	人类	204.9900
1	human	人类	182.9900
1	human	人类	168.0000
1	human	人类	195.0000
1	human	人类	185.0100
1	human	人类	176.0100
1	human	人类	175.9900
1	human	人类	161.0000
1	human	人类	194.0100
1	human	人类	172.0000
1	human	人类	176.9900
1	human	人类	170.9900
1	human	人类	190.0100
1	human	人类	177.0000
1	human	人类	180.0000
1	human	人类	180.0000
1	human	人类	153.9900
1	human	人类	172.0100
1	human	人类	200.0200
1	human	人类	200.0200
1	human	人类	176.0000
1	human	人类	173.0000
1	human	人类	228.0100
1	human	人类	198.0000
1	human	人类	153.0000
1	human	人类	153.0000
1	human	人类	172.0100
1	human	人类	170.0000
1	human	人类	161.9900
1	human	人类	177.0100
1	human	人类	209.0100
1	human	人类	165.0000
1	human	人类	171.0100
1	human	人类	177.0100
1	human	人类	162.0000
1	human	人类	225.0100
1	human	人类	188.0000
1	human	人类	194.0100
1	human	人类	153.0000
1	human	人类	180.0100
1	human	人类	160.9900
1	human	人类	181.0000
1	human	人类	174.0100
1	human	人类	192.0100
1	human	人类	167.0000
1	human	人类	169.0100
1	human	人类	192.0000
1	human	人类	166.0000
1	human	人类	171.0100
1	human	人类	194.0000
1	human	人类	197.0000
1	human	人类	165.0100
1	human	人类	145.0100
1	human	人类	145.0100
1	human	人类	145.0100
1	human	人类	145.0100
1	human	人类	145.0100
1	human	人类	145.0000
1	human	人类	165.0000
1	human	人类	165.0000
1	human	人类	152.0000
1	human	人类	145.0000
1	human	人类	145.0000
1	human	人类	145.0000
1	human	人类	171.9900
1	human	人类	156.9900
1	human	人类	144.9900
1	human	人类	144.9900
1	human	人类	200.9900
1	human	人类	192.0100
1	human	人类	189.0100
1	human	人类	183.0100
1	human	人类	165.0000
1	human	人类	206.0100
1	human	人类	166.9900
1	human	人类	174.0100
1	human	人类	178.0100
1	human	人类	183.9900
1	human	人类	175.0100
1	human	人类	182.9900
1	human	人类	183.0100
1	human	人类	197.0100
1	human	人类	198.0000
1	human	人类	163.9900
1	human	人类	149.0100
1	human	人类	229.0000
1	human	人类	149.0100
1	human	人类	170.0000
1	human	人类	175.0100
1	human	人类	170.0100
1	human	人类	173.0000
1	human	人类	175.0100
1	human	人类	172.0000
1	human	人类	180.0000
1	human	人类	175.0100
1	human	人类	169.0000
1	human	人类	166.9900
1	human	人类	163.9900
1	human	人类	146.0000
1	human	人类	197.0000
1	human	人类	154.0000
1	human	人类	177.0000
1	human	人类	171.9900
1	human	人类	206.9900
1	human	人类	168.0100
1	human	人类	183.0000
1	human	人类	151.0100
1	human	人类	178.9900
1	human	人类	202.0100
1	human	人类	175.0000
1	human	人类	173.0000
1	human	人类	178.0000
1	human	人类	170.9900
1	human	人类	149.0100
1	human	人类	195.0200
1	human	人类	171.0000
1	human	人类	171.0100
1	human	人类	201.0000
1	human	人类	171.0000
1	human	人类	177.0100
1	human	人类	217.0000
1	human	人类	210.0000
1	human	人类	183.0100
1	human	人类	181.9900
1	human	人类	175.0000
1	human	人类	163.0000
1	human	人类	180.0000
1	human	人类	179.0100
1	human	人类	174.0100
1	human	人类	176.0100
1	human	人类	181.9900
1	human	人类	164.0100
1	human	人类	144.0100
1	human	人类	144.0100
1	human	人类	144.0100
1	human	人类	161.0100
1	human	人类	144.0000
1	human	人类	144.0000
1	human	人类	144.0000
1	human	人类	163.9900
1	human	人类	143.9900
1	human	人类	174.9900
1	human	人类	148.9900
1	human	人类	143.9900
1	human	人类	143.9900
1	human	人类	143.9900
1	human	人类	143.9900
1	human	人类	143.9900
1	human	人类	143.9900
1	human	人类	143.9900
1	human	人类	191.0100
1	human	人类	169.0100
1	human	人类	166.9900
1	human	人类	174.0100
1	human	人类	197.9900
1	human	人类	165.0000
1	human	人类	235.0000
1	human	人类	199.0000
1	human	人类	174.9900
1	human	人类	198.0100
1	human	人类	162.0000
1	human	人类	182.0100
1	human	人类	162.9900
1	human	人类	168.0100
1	human	人类	155.0000
1	human	人类	160.0000
1	human	人类	160.0000
1	human	人类	165.0000
1	human	人类	181.0100
1	human	人类	176.0000
1	human	人类	203.0100
1	human	人类	195.0100
1	human	人类	144.0000
1	human	人类	177.0100
1	human	人类	172.0000
1	human	人类	187.9900
1	human	人类	198.0100
1	human	人类	174.0100
1	human	人类	190.9900
1	human	人类	203.0000
1	human	人类	178.0000
1	human	人类	172.0100
1	human	人类	178.0100
1	human	人类	174.0100
1	human	人类	158.0100
1	human	人类	173.9900
1	human	人类	191.0100
1	human	人类	167.9900
1	human	人类	176.9900
1	human	人类	198.0100
1	human	人类	168.0100
1	human	人类	173.0100
1	human	人类	198.0000
1	human	人类	195.0100
1	human	人类	182.9900
1	human	人类	206.9900
1	human	人类	187.9900
1	human	人类	159.9900
1	human	人类	172.0100
1	human	人类	184.0100
1	human	人类	168.9900
1	human	人类	185.0100
1	human	人类	182.0100
1	human	人类	154.0000
1	human	人类	165.0100
1	human	人类	165.0100
1	human	人类	215.0100
1	human	人类	186.9900
1	human	人类	160.9900
1	human	人类	174.0100
1	human	人类	180.0000
1	human	人类	143.0100
1	human	人类	143.0100
1	human	人类	145.0000
1	human	人类	182.0100
1	human	人类	143.0000
1	human	人类	143.0000
1	human	人类	188.0000
1	human	人类	188.0000
1	human	人类	156.9900
1	human	人类	238.9900
1	human	人类	142.9900
1	human	人类	142.9900
1	human	人类	173.9900
1	human	人类	142.9900
1	human	人类	142.9900
1	human	人类	146.9900
1	human	人类	198.9900
1	human	人类	171.0000
1	human	人类	174.0100
1	human	人类	187.9900
1	human	人类	164.0100
1	human	人类	160.0100
1	human	人类	173.0100
1	human	人类	168.0100
1	human	人类	185.0000
1	human	人类	164.9900
1	human	人类	170.0000
1	human	人类	150.0100
1	human	人类	170.0000
1	human	人类	174.0100
1	human	人类	192.0100
1	human	人类	173.0000
1	human	人类	182.0000
1	human	人类	194.0100
1	human	人类	174.9900
1	human	人类	166.9900
1	human	人类	173.0000
1	human	人类	181.9900
1	human	人类	184.9900
1	human	人类	154.0100
1	human	人类	143.0000
1	human	人类	203.0200
1	human	人类	147.0000
1	human	人类	155.0000
1	human	人类	174.0000
1	human	人类	183.0000
1	human	人类	190.0100
1	human	人类	220.0100
1	human	人类	174.0000
1	human	人类	152.9900
1	human	人类	167.9900
1	human	人类	191.9900
1	human	人类	183.9900
1	human	人类	206.9900
1	human	人类	193.0000
1	human	人类	175.0100
1	human	人类	228.9900
1	human	人类	180.0100
1	human	人类	157.0000
1	human	人类	149.9900
1	human	人类	198.9900
1	human	人类	160.0000
1	human	人类	187.0000
1	human	人类	198.0100
1	human	人类	142.0100
1	human	人类	142.0000
1	human	人类	181.0000
1	human	人类	171.0100
1	human	人类	142.0000
1	human	人类	142.0000
1	human	人类	142.0000
1	human	人类	147.0100
1	human	人类	160.9900
1	human	人类	142.0000
1	human	人类	147.9900
1	human	人类	141.9900
1	human	人类	141.9900
1	human	人类	141.9900
1	human	人类	182.0000
1	human	人类	187.0100
1	human	人类	175.0000
1	human	人类	182.9900
1	human	人类	184.9900
1	human	人类	156.9900
1	human	人类	184.0000
